local_unit_id,CF,az_ragione_soc,sede_op_comune,sede_op_indirizzo,sede_op_provincia,SLL_codice,SLL_nome,comune_istat,sede_op_ateco
3369,cf_13081090154,PROFESSIONAL SOLUTIONS SRL,TRIESTE,VIA VENEZIAN 5,Trieste,609,Trieste,Trieste,-200
3310,cf_11269510159,GPQ SRL,TRIESTE,VIA FLAVIA N. 23/1,Trieste,609,Trieste,Trieste,21.20.09
801,cf_00527500540,ELETTRONICA BIO MEDICALE SPA,TRIESTE,"Via dell'Istria, 65/1 - c/o Ospedale Burlo Garofalo",Trieste,609,Trieste,Trieste,33.13.09
17,cf_00047510326,EUROSPITAL S.P.A.,TRIESTE,VIA VENEZIAN  5,Trieste,609,Trieste,Trieste,78.10.00
2699,cf_02454011202,SYSDATA SPA,TRIESTE,RIVA GRUMULA 2,Trieste,609,Trieste,Trieste,62.02.00
2929,cf_02710470309,CARGO S.R.L.,TRIESTE,VIALE MIRAMARE 17,Trieste,609,Trieste,Trieste,82.20.00
1600,cf_01193540323,SYSTEM SERVICE S.R.L.,TRIESTE,Località Santa Croce 149,Trieste,609,Trieste,Trieste,62.01.00
1764,cf_01267410320,NOVENCO MARINE & OFFSHORE ITALIA SRL,TRIESTE,"GALLERIA ARRIGO PROTTI, 4",Trieste,609,Trieste,Trieste,74.10.30
2126,cf_01585570581,RETE FERROVIARIA ITALIANA SPA,TRIESTE,PIAZZA VITTORIO VENETO 3,Trieste,609,Trieste,Trieste,49.20.00
1137,cf_00882800212,ASPIAG SERVICE SRL,TRIESTE,VIA DEL MOLINO A VENTO n.65,Trieste,609,Trieste,Trieste,47.11.20
1866,cf_01320170309,PU.MA. PULIZIE E MANUTENZIONI SCARL,TRIESTE,"Corso Cavour, 5",Trieste,609,Trieste,Trieste,78.10.00
1864,cf_01320170309,PU.MA. PULIZIE E MANUTENZIONI SCARL,TRIESTE, c/o tutti i cantieri della provincia  ,Trieste,609,Trieste,Trieste,81.21.00
1303,cf_01066380328,AZIENDA OSPEDALIERO UNIVERSITARIA OSPEDALI RIUNITI DI TRIESTE,TRIESTE,Piazza dell'Ospitale 2,Trieste,609,Trieste,Trieste,86.10.10
2433,cf_01942870302,STROILI ORO SPA,TRIESTE,VIA SAN NICOLO' N°21 - INSEGNA STROILI ORO ,Trieste,609,Trieste,Trieste,47.77.00
1164,cf_00915210322,SETTIMO COSTRUZIONI GENERALI SRL,TRIESTE,CANTIERI VARI,Trieste,609,Trieste,Trieste,41.20.00
1163,cf_00915210322,SETTIMO COSTRUZIONI GENERALI SRL,TRIESTE,CANTIERI PROVINCIA DI TRIESTE,Trieste,609,Trieste,Trieste,41.20.00
1619,cf_01203360324,ENERLIFE S.R.L.,TRIESTE,VIA SAN LAZZARO 4/1,Trieste,609,Trieste,Trieste,35.11.00
3173,cf_04407320284,THUNDERNIL SRL,TRIESTE,VIA AREA SCIENCE PARK S.N.,Trieste,609,Trieste,Trieste,72.19.09
551,cf_00287130322,CASTELLANA ROSSANA (MEDICO),TRIESTE,PIAZZA OSPITALE  3,Trieste,609,Trieste,Trieste,85.12.1
947,cf_00746150325,LA COLLINA SCARL COOP.SOC.ONLUS,TRIESTE,"SOUL FOOD, VIA ROSSETTI 6/C",Trieste,609,Trieste,Trieste,82.99.99
1288,cf_01051150322,ESATTO SPA,TRIESTE,"Corso Cavour, 5",Trieste,609,Trieste,Trieste,78.10.00
1290,cf_01051150322,ESATTO SPA,TRIESTE,Via Giulia 78,Trieste,609,Trieste,Trieste,78.10.00
181,cf_00139620322,POLICLINICO TRIESTINO,TRIESTE,VIA BARBARIGA 9/1,Trieste,609,Trieste,Trieste,86.10.10
1732,cf_01239890328,MINI SRL UNINOMINALE,TRIESTE,VIA SAN LAZZARO 7,Trieste,609,Trieste,Trieste,56.10.11
981,cf_00803690320,MINGOT SRL,TRIESTE,"Corso Cavour, 5",Trieste,609,Trieste,Trieste,78.10.00
3221,cf_05956630965,METINVEST TRAMETAL S.P.A.,TRIESTE,RIVA GRUMULA 10,Trieste,609,Trieste,Trieste,78.10.00
3121,cf_03476550102,RINA CONSULTING S.P.A.,TRIESTE,"VIALE MIRAMARE, 9",Trieste,609,Trieste,Trieste,71.12.50
902,cf_00707060323,ALTHEA S.P.A.,TRIESTE,PADRICIANO 99,Trieste,609,Trieste,Trieste,33.13.03
1480,cf_01137150320,O3 ENTERPRISE S.R.L.,TRIESTE,AREA SCIENCE PARK - PADRICIANO 99,Trieste,609,Trieste,Trieste,62.02.00
2575,cf_02276870215,MEDARCHIVER SRL,TRIESTE,VIA S. FRANCESCO 22,Trieste,609,Trieste,Trieste,62.01.00
971,cf_00754460327,SHORELINE,TRIESTE,"PADRICIANO, 99",Trieste,609,Trieste,Trieste,91.04.00
1741,cf_01251270326,SEGNAVENTO SRL,TRIESTE,VIA SAN FRANCESCO D'ASSISI 16,Trieste,609,Trieste,Trieste,33.15.00
3298,cf_10286570154,MARINE ENGINEERING SERVICES S.R.L.,TRIESTE,VIA S. MAURIZIO 2/D,Trieste,609,Trieste,Trieste,71.12.20
144,cf_00109340323,EDGAR H. GREENHAM E C.,TRIESTE,PIAZZA UNITA' N.7,Trieste,609,Trieste,Trieste,63.22.0
1307,cf_01066380328,AZIENDA OSPEDALIERO UNIVERSITARIA OSPEDALI RIUNITI DI TRIESTE,TRIESTE,Strada di Fiume 449,Trieste,609,Trieste,Trieste,86.10.10
3538,cf_90081370323,CONSORZIO ITALIANO SOLIDARIETA' ONLUS,TRIESTE,STRADA PER VIENNA 52,Trieste,609,Trieste,Trieste,94.99.90
1314,cf_01067780328,ENDO NOVA SRL,TRIESTE,VIA  BATTISTI  2,Trieste,609,Trieste,Trieste,33.13.03
1215,cf_00957900327,CYBERTEC RESEARCH SRL.,TRIESTE,VIA UDINE N.11,Trieste,609,Trieste,Trieste,72.21.0
1704,cf_01221360322,DE SIMONE TRIESTE DI M.QUADRANTI & C SAS,TRIESTE,GALLERIA PROTTI 3/A,Trieste,609,Trieste,Trieste,47.78.32
1282,cf_01047330327,ECOEDILMONT S.R.L.,TRIESTE,RIVA GRUMULA 10,Trieste,609,Trieste,Trieste,78.10.00
1019,cf_00825260300,A.S.S. N.3 ALTO FRIULI,TRIESTE,"RIVA NAZARIO SAURO, 8",Trieste,609,Trieste,Trieste,86.10.10
3181,cf_04733650487,TIMENET S.R.L.,TRIESTE,VIA UDINE 31,Trieste,609,Trieste,Trieste,62.09.09
1194,cf_00930530324,ACEGAS APS AMGA SPA,TRIESTE,VIA ORSERA 4,Trieste,609,Trieste,Trieste,35.13.00
2516,cf_02163320308,FORSER FVG FORMAZIONE E SERVIZI PER ENTI LOCALI,TRIESTE,VIA DELL'ISTRIA 57,Trieste,609,Trieste,Trieste,80.30.3
1394,cf_01100460326,GLOBAL MARITIME SRL,TRIESTE,VIA PICCIOLA N. 3,Trieste,609,Trieste,Trieste,52.29.21
2414,cf_01905060305,CENTRO FORMAZIONE PROFESSIONALE CIVIDALE COOPERATIVA SOCIALE - CIVIFORM COOP. SOCIALE - C.F.P.,TRIESTE,VIA DI CONCONELLO 16,Trieste,609,Trieste,Trieste,85.59.20
54,cf_00054130323,B.PACORINI SPA,TRIESTE,VIA CABOTO 19/2,Trieste,609,Trieste,Trieste,63.40.1
184,cf_00139620322,POLICLINICO TRIESTINO,TRIESTE,VIA GALLINA 4,Trieste,609,Trieste,Trieste,86.10.10
1755,cf_01252510324,GENEXYX S.R.L.,TRIESTE,"VIA ANTONIO PIGAFETTA, 5",Trieste,609,Trieste,Trieste,63.11.30
1631,cf_01218050324,STARASSOCIATI SRL,TRIESTE,VIA DELLA VALLE 2,Trieste,609,Trieste,Trieste,71.12.20
3204,cf_05165060962,QUALITY SYSTEMS MANAGEMENT SRL,TRIESTE,Statale 14 Km 169.5 - Area Sc.Park,Trieste,609,Trieste,Trieste,71.20.21
834,cf_00605750215,DR. SCHÃ„R AG,TRIESTE,PADRICIANO  99 C/O AREA SCIENZR PARK,Trieste,609,Trieste,Trieste,10.86.00
970,cf_00754460327,SHORELINE,TRIESTE,AREA MARINA PROTETTA DI MIRAMARE - VIALE MIRAMARE 349,Trieste,609,Trieste,Trieste,91.04.00
444,cf_00211830328,UNIVERSITA' DI TRIESTE,TRIESTE,PIAZZALE EUROPA 1,Trieste,609,Trieste,Trieste,80.30.1
1593,cf_01181070325,NEK LABS S.R.L.,TRIESTE,VIA FLAVIA 23/1,Trieste,609,Trieste,Trieste,72.19.09
1515,cf_01147590325,XL BIT S.N.C. DI ANDREA SODOMACO E MICHELE CIVIDIN,TRIESTE,Via Giulia 78,Trieste,609,Trieste,Trieste,78.10.00
1283,cf_01047330327,ECOEDILMONT S.R.L.,TRIESTE,VIA DELLA GINNASTICA 40/B,Trieste,609,Trieste,Trieste,74.50.2
1507,cf_01143090320,CERVESI & CERVESI INGEGNERIA SRL,TRIESTE,CAPO DI PIAZZA N. 1,Trieste,609,Trieste,Trieste,71.12.20
1584,cf_01175720323,CENERGY S.R.L.,TRIESTE,"SS14 KM.163,5-EDIFICIO Q1",Trieste,609,Trieste,Trieste,72.19.09
3541,cf_90081370323,CONSORZIO ITALIANO SOLIDARIETA' ONLUS,TRIESTE,VIA DEGLI ARTISTI 8,Trieste,609,Trieste,Trieste,94.99.90
991,cf_00808740328,PERTOT ECOLOGIA SERVIZI S.R.L.,TRIESTE, CANTIERI DELL'AZIENDA SUL TERRITORIO ,Trieste,609,Trieste,Trieste,41.20.00
47,cf_00052160314,SBE-VARVIT S.P.A.,TRIESTE,Via Giulia 78,Trieste,609,Trieste,Trieste,78.20.00
27,cf_00051080315,MARINA HANNIBAL SRL,TRIESTE,VIA VENEZIAN  5,Trieste,609,Trieste,Trieste,78.10.00
1371,cf_01089820326,ANTICA GHIACCERETTA DI BRUNO VESNAVER E CYNTHIA ESPOSITO,TRIESTE,magazzino 26,Trieste,609,Trieste,Trieste,56.10.11
1248,cf_00998050322,CYBAZE ITALIA SPA IN FORMA ABBREVIATA CYBAZE SPA,TRIESTE,"AREA SCIENCE PARK SS14 KM 163,5 LOC. BASOVIZZA",Trieste,609,Trieste,Trieste,70.22.09
502,cf_00235290327,R.C.TRANSPORT S.A.S.,TRIESTE,VIA BELPOGGIO 25,Trieste,609,Trieste,Trieste,52.29.10
3216,cf_05947110960,VEICOLI ORIGINALI LEGGERI PRIVI DI EMISSIONI SPA,TRIESTE,PIAZZA DELLA BORSA 10,Trieste,609,Trieste,Trieste,72.19.09
1721,cf_01229290323,FA SRL - UNIPERSONALE,TRIESTE,VIA GHEGA 8,Trieste,609,Trieste,Trieste,46.69.99
576,cf_00310180351,COOPSERVICE S.COOP.P.A.,CORDENONS,VIA AMMAN 14a ,Pordenone,611,Pordenone,Cordenons,81.21.00
1273,cf_01038580930,ALFA ELETTRONICA SRL,CORDENONS,VIA AMMAN 35,Pordenone,611,Pordenone,Cordenons,32.20.2
1647,cf_01220590937,COOPERATIVA ITACA  ONLUS,CORDENONS,VARIE SEDI,Pordenone,611,Pordenone,Cordenons,88.10.00
3478,cf_80035920323,ENAIP (ENTE ACLI ISTRUZIONE PROFESSIONALE) FRIULI VENEZIA GIULIA,CORDENONS,"VIA PASCH, 83",Pordenone,611,Pordenone,Cordenons,85.59.20
3508,cf_81002410306,CE.F.A.P.,CORDENONS,VIA PASCH 83,Pordenone,611,Pordenone,Cordenons,85.59.20
146,cf_00109980938,S.C.M. ZANUSSI SRL,CORDENONS,VIA CHIAVORNICCO 82,Pordenone,611,Pordenone,Cordenons,28.25.00
1078,cf_00882800212,ASPIAG SERVICE SRL,CORDENONS,Via della Filanda 4/B,Pordenone,611,Pordenone,Cordenons,47.11.20
208,cf_00148780356,COOP CONSUMATORI NORDEST SOC. COOP.,CORDENONS,"VIA GIOTTO, 26",Pordenone,611,Pordenone,Cordenons,47.11.20
2232,cf_01672000930,FUEL S.R.L.,CORDENONS,VIA AMMAN 2,Pordenone,611,Pordenone,Cordenons,73.11.01
1454,cf_01126750312,DANIELI SPECIAL CRANES SRL,GRADISCA D'ISONZO,VIA DELL'INDUSTRIA N 6,Gorizia,607,Gorizia,Gradisca d'Isonzo,28.22.02
1276,cf_01039540313,PROFUMERIE ELISIR DI MARUSIC PATRIZIA & C. SAS,GRADISCA D'ISONZO,VIA VENUTI,Gorizia,607,Gorizia,Gradisca d'Isonzo,47.75.10
956,cf_00746370329,BONAWENTURA SOC. COOP. R.L.,GRADISCA D'ISONZO,VIA BERGAMAS 3,Gorizia,607,Gorizia,Gradisca d'Isonzo,90.04.00
806,cf_00539850313,CONTEMPORANEA SRL,GRADISCA D'ISONZO,VIA BERGAMAS 23,Gorizia,607,Gorizia,Gradisca d'Isonzo,74.10.10
674,cf_00439730318,TECNOCOOP - SOC. COOP. SCARL,GORIZIA,C/O TERZI,Gorizia,607,Gorizia,Gorizia,81.21.00
760,cf_00491250312,IDROTEL IMPIANTI SCARL,GORIZIA,VIA E. FERMI 45,Gorizia,607,Gorizia,Gorizia,43.21.01
1396,cf_01101650313,LA VECCHIA NAPOLI SAS DI ALBERONI CATERINA & C.,GORIZIA,VIALE XXIV MAGGIO 18,Gorizia,607,Gorizia,Gorizia,56.10.11
3416,cf_80012950301,IAL INNOVAZIONE APPRENDIMENTO LAVORO FRIULI VENEZIA GIULIA S.R.L. IMPRESA SOCIALE,GORIZIA,VIA DIAZ 5,Gorizia,607,Gorizia,Gorizia,85.32.09
464,cf_00223850306,IDEALSERVICE SOC. COOP.,GORIZIA,APPALTI IN PROVINCIA DI GORIZIA ,Gorizia,607,Gorizia,Gorizia,81.21.00
1653,cf_01220590937,COOPERATIVA ITACA  ONLUS,GORIZIA,CANTIERI VARI GORIZIA,Gorizia,607,Gorizia,Gorizia,88.10.00
767,cf_00505830315,AZIENDA PROVINCIALE TRASPORTI S.P.A,GORIZIA,VIA CADUTI DI AN NASIRIYAH 6,Gorizia,607,Gorizia,Gorizia,49.39.09
386,cf_00179220314,SOLUZIONI AMBIENTALI ISONTINE-S.A.I. SRL-IN LIQUIDAZIONE,GORIZIA,VIA SAN MICHELE 351,Gorizia,607,Gorizia,Gorizia,37.00.00
1882,cf_01343880306,FRIULSIDER SPA,GORIZIA,V. DIAZ 16,Gorizia,607,Gorizia,Gorizia,93.05.0
3568,cf_91015350316,SINDACATO PENSIONATI ITALIANI - DISTRETTO DI GORIZIA CGIL,GORIZIA,VIA CANOVA 1,Gorizia,607,Gorizia,Gorizia,94.20.00
1423,cf_01114290313,ASTRA YACHT S.R.L.,GORIZIA,AUTOPORTO DI GORIZIA presso TECNOAREA DI RICERCA,Gorizia,607,Gorizia,Gorizia,26.51.10
3415,cf_80012950301,IAL INNOVAZIONE APPRENDIMENTO LAVORO FRIULI VENEZIA GIULIA S.R.L. IMPRESA SOCIALE,GORIZIA,CORSO ITALIA 123/A,Gorizia,607,Gorizia,Gorizia,74.50.2
212,cf_00148780356,COOP CONSUMATORI NORDEST SOC. COOP.,GORIZIA,VIA LUNGO ISONZO ARGENTINA 79,Gorizia,607,Gorizia,Gorizia,52.11.2
1712,cf_01224080323,CAF & SERVIZI FRIULI VENEZIA GIULIA SRL,GORIZIA,VIA MANZONI N 5,Gorizia,607,Gorizia,Gorizia,69.20.14
1833,cf_01320170309,PU.MA. PULIZIE E MANUTENZIONI SCARL,GORIZIA,VIA NIZZA,Gorizia,607,Gorizia,Gorizia,81.21.00
1444,cf_01123290312,ISONTINA AMBIENTE SRL,GORIZIA,VIA CAPPUCCINI 2,Gorizia,607,Gorizia,Gorizia,74.11.1
3423,cf_80013890324,UNIVERSITA' DEGLI STUDI DI TRIESTE,GORIZIA,VIA ALVIANO 18,Gorizia,607,Gorizia,Gorizia,85.42.00
3118,cf_03374830135,ENERGY PERFORMANCE COMPANY SRL,GORIZIA,VIA DEL SAN MICHELE 347,Gorizia,607,Gorizia,Gorizia,35.11.00
3471,cf_80023710322,SCUOLA EDILE EDILMASTER,GORIZIA,VIA DEL MONTESANTO 131/42,Gorizia,607,Gorizia,Gorizia,85.59.20
604,cf_00373660315,SCHMUCKER SRL,GORIZIA,VIA CAPPUCCINI 2,Gorizia,607,Gorizia,Gorizia,74.11.1
569,cf_00304360316,COOP SOCIALE ARCOBALENO,GORIZIA,V. S. MICHELE,Gorizia,607,Gorizia,Gorizia,93.05.0
677,cf_00439730318,TECNOCOOP - SOC. COOP. SCARL,GORIZIA,V. DIAZ 16,Gorizia,607,Gorizia,Gorizia,93.05.0
759,cf_00482060316,INFORMEST,GORIZIA,VIA CADORNA 36,Gorizia,607,Gorizia,Gorizia,72.60.0
1439,cf_01118430311,PRIMA SAS DI ODDONE MARCO E C.,GORIZIA,VIA FRANCESCO CRISPI 9,Gorizia,607,Gorizia,Gorizia,70.22.09
3107,cf_03348020102,VIDELIO HMS,GORIZIA,CORSO ITALIA 123/A,Gorizia,607,Gorizia,Gorizia,74.50.2
1084,cf_00882800212,ASPIAG SERVICE SRL,GORIZIA,VIA UDINE 99,Gorizia,607,Gorizia,Gorizia,47.11.20
3509,cf_81002410306,CE.F.A.P.,GORIZIA,VIA DEL BOSCHETTO 37,Gorizia,607,Gorizia,Gorizia,85.59.20
125,cf_00074530932,SIAP SPA,GORIZIA,CORSO ITALIA 123/A,Gorizia,607,Gorizia,Gorizia,74.50.2
3480,cf_80035920323,ENAIP (ENTE ACLI ISTRUZIONE PROFESSIONALE) FRIULI VENEZIA GIULIA,GORIZIA,"VIA DEL BOSCHETTO, 37",Gorizia,607,Gorizia,Gorizia,85.59.20
126,cf_00074530932,SIAP SPA,GORIZIA,VIA BRIGATA CASALE 70,Gorizia,607,Gorizia,Gorizia,28.15.10
2004,cf_01507200937,CIMOLAI S.P.A.,GORIZIA,CORSO ITALIA 123/A,Gorizia,607,Gorizia,Gorizia,74.50.2
519,cf_00249360306,BANCA DI CIVIDALE SOCIETA' COOPERATIVA PER AZIONI - CIVIBANK,GORIZIA,VIA CAPPUCCINI 2,Gorizia,607,Gorizia,Gorizia,74.11.1
3429,cf_80014550307,UNIVERSITA' DEGLI STUDI DI UDINE,GORIZIA,VIA A. DIAZ 5,Gorizia,607,Gorizia,Gorizia,85.42.00
1831,cf_01320170309,PU.MA. PULIZIE E MANUTENZIONI SCARL,GORIZIA,V. DIAZ 16,Gorizia,607,Gorizia,Gorizia,93.05.0
3615,cf_94113080306,ASS.NE I SINFONICI DEL FRIULI V.G.,GORIZIA,TEATRO G.VERDI,Gorizia,607,Gorizia,Gorizia,90.01.09
758,cf_00482060316,INFORMEST,GORIZIA,CORSO ITALIA 123/A,Gorizia,607,Gorizia,Gorizia,74.50.2
1230,cf_00980680326,ACLI SERVICE TRIESTE GORIZIA SRL,GORIZIA,VIALE XXIV MAGGIO 5,Gorizia,607,Gorizia,Gorizia,69.20.13
1300,cf_01063650319,SLOVENSKI IZOBRAZEVALNI KONZORCIJ SLOV.I.K.,GORIZIA,"CORSO VERDI, 51",Gorizia,607,Gorizia,Gorizia,85.32.09
676,cf_00439730318,TECNOCOOP - SOC. COOP. SCARL,GORIZIA,RESSEL                         8/10,Gorizia,607,Gorizia,Gorizia,81.21.00
1293,cf_01053680318,S.I.Q. ITALIA SRL,GORIZIA,VIA G.A. GORDON 6-8,Gorizia,607,Gorizia,Gorizia,71.20.21
1083,cf_00882800212,ASPIAG SERVICE SRL,GORIZIA,VIA BOLIVIA ANGOLO VIA AQUILEIA s.n.,Gorizia,607,Gorizia,Gorizia,47.11.20
3388,cf_80003710318,CASA DELLO STUDENTE SLOVENO,GORIZIA,"VIA MONTESANTO, 84",Gorizia,607,Gorizia,Gorizia,93.29.90
286,cf_00163390313,IMPEX CONTINENTAL SRL,GORIZIA,VIA TERZA ARMATA 123,Gorizia,607,Gorizia,Gorizia,46.49.10
3373,cf_13117870157,ELETTROGORIZIA SPA,GORIZIA,VIA A. GREGORCIC 24,Gorizia,607,Gorizia,Gorizia,35.11.00
127,cf_00074530932,SIAP SPA,GORIZIA,VIA CAPPUCCINI 2,Gorizia,607,Gorizia,Gorizia,74.11.1
1517,cf_01147620312,TERMOVOLTAICA S.R.L.,GORIZIA,technoAREA GORIZIA AUTOPORTO PAD. A,Gorizia,607,Gorizia,Gorizia,72.19.09
1652,cf_01220590937,COOPERATIVA ITACA  ONLUS,GORIZIA,C.D. VIA PALLADIO,Gorizia,607,Gorizia,Gorizia,88.10.00
678,cf_00439730318,TECNOCOOP - SOC. COOP. SCARL,GORIZIA,VIA RESSEL 13,Gorizia,607,Gorizia,Gorizia,81.21.00
285,cf_00163390313,IMPEX CONTINENTAL SRL,GORIZIA,CORSO ITALIA 123/A,Gorizia,607,Gorizia,Gorizia,74.50.2
3058,cf_03160331207,MEDISHARE S.R.L.,GORIZIA,AUTOPORTO DI GORIZIA PADIGLIONE A,Gorizia,607,Gorizia,Gorizia,46.46.30
3359,cf_13081090154,PROFESSIONAL SOLUTIONS SRL,GORIZIA,VIA CAPPUCCINI 2,Gorizia,607,Gorizia,Gorizia,74.11.1
633,cf_00409920584,GENERALI ITALIA S.P.A.,GORIZIA,"Corso Giuseppe Verdi, 77",Gorizia,607,Gorizia,Gorizia,65.12.00
3565,cf_91003490314,ARCIDIOCESI DI GORIZIA,GORIZIA,"PIAZZA S.FRANCESCO, 1",Gorizia,607,Gorizia,Gorizia,94.99.90
3571,cf_91029420311,BETLEM ONLUS,GORIZIA,VIA VENIERO 1,Gorizia,607,Gorizia,Gorizia,94.99.50
151,cf_00118410323,INSIEL,GORIZIA,VIA NIZZA 6,Gorizia,607,Gorizia,Gorizia,72.10.0
199,cf_00142320316,SO.TE.CO. SOCIETA' TESSUTI COAGULATI SRL,GORIZIA,VIA SAN MICHELE                353,Gorizia,607,Gorizia,Gorizia,13.96.20
679,cf_00439730318,TECNOCOOP - SOC. COOP. SCARL,GORIZIA,"Via Ressel,  c/o Futuris Isontina S.r.l.",Gorizia,607,Gorizia,Gorizia,81.21.00
2754,cf_02494780303,OFFICINE TECNOSIDER S.R.L.,GORIZIA,CORSO ITALIA 123/A,Gorizia,607,Gorizia,Gorizia,74.50.2
1829,cf_01320170309,PU.MA. PULIZIE E MANUTENZIONI SCARL,GORIZIA,CANTIERE,Gorizia,607,Gorizia,Gorizia,81.21.00
2684,cf_02445630300,AZIENDA OSPEDALIERO UNIVERSITARIA SANTA MARIA DELLA MISERICORDIA,UDINE,P.LE S. MARIA DELLA MISERICORDIA 15,Udine,606,Udine,Udine,86.10.10
3341,cf_12053590159,BOUVARD ITALIA S.P.A.,UDINE,VIALE LEDRA 27,Udine,606,Udine,Udine,78.20.00
315,cf_00166710301,FREUD S.P.A. SOCIETA' UNIPERSONALE,UDINE,Viale Venezia 22,Udine,606,Udine,Udine,74.50.1
311,cf_00166710301,FREUD S.P.A. SOCIETA' UNIPERSONALE,UDINE,"VIA POSCOLLE, 57",Udine,606,Udine,Udine,74.50.1
697,cf_00444400311,METAL COSTRUZIONI  DI RUSIN SRL (EX SNC),UDINE,VIALE VENEZIA 70,Udine,606,Udine,Udine,78.20.00
2685,cf_02445630300,AZIENDA OSPEDALIERO UNIVERSITARIA SANTA MARIA DELLA MISERICORDIA,UDINE,VIALE UNGHERIA 44A,Udine,606,Udine,Udine,78.20.00
505,cf_00236760302,SERRAMETAL SRL,UDINE,Piazza I Maggio  5,Udine,606,Udine,Udine,78.20.00
988,cf_00806630323,MERCITALIA SHUNTING & TERMINAL S.R.L.,UDINE,"Via Piave, 21",Udine,606,Udine,Udine,93.05.0
1936,cf_01412210302,SIMEON SRL,UDINE,"Via Gemona, 30",Udine,606,Udine,Udine,74.50.1
1902,cf_01364830305,IRENE 3000 SOC. COOP A R.L. (GIA' IRENE DEI IURI SCARL),UDINE,VIA DIAZ 60,Udine,606,Udine,Udine,81.21.00
2537,cf_02167920301,INDAR - FORMAZIONE E SVILUPPO P.S.C.R.A.R.L.,UDINE,"VIA SANT'OSVALDO, 36",Udine,606,Udine,Udine,85.59.20
1933,cf_01412210302,SIMEON SRL,UDINE,Piazza I Maggio  5,Udine,606,Udine,Udine,78.20.00
625,cf_00398520932,ARMANDO CIMOLAI CENTRO SERVIZI SRL,UDINE,Via Giovanni Paolo II 3,Udine,606,Udine,Udine,78.20.00
2656,cf_02410240242,G.I. INDUSTRIAL HOLDING SPA,UDINE,Piazza I Maggio  5,Udine,606,Udine,Udine,78.20.00
2952,cf_02720880307,D E G  GROUP SRL,UDINE,Piazza I Maggio  5,Udine,606,Udine,Udine,78.20.00
313,cf_00166710301,FREUD S.P.A. SOCIETA' UNIPERSONALE,UDINE,VIALE UNGHERIA 115,Udine,606,Udine,Udine,74.50.2
3406,cf_80011650308,IPSIA  G.CECONI,UDINE,"via Manzoni, 6",Udine,606,Udine,Udine,85.32.09
3152,cf_04015870969,PILOSIO SPA,UDINE,VIA PORTA NUOVA 5,Udine,606,Udine,Udine,78.20.00
491,cf_00223850306,IDEALSERVICE SOC. COOP.,UDINE,APPALTI IN PROVINCIA DI UDINE ,Udine,606,Udine,Udine,81.21.00
2791,cf_02550370304,PITTILINO SRL,UDINE,VIALE VOLONTARI DELLA LIBERTA',Udine,606,Udine,Udine,66.21.00
310,cf_00166710301,FREUD S.P.A. SOCIETA' UNIPERSONALE,UDINE,VIA PORTA NUOVA 5,Udine,606,Udine,Udine,74.50.1
321,cf_00167460302,DANIELI & C. OFFICINE MECCANICHE SPA,UDINE,"Via Gemona, 30",Udine,606,Udine,Udine,74.50.1
2404,cf_01847860309,SOLARI DI UDINE SPA,UDINE,"Via Piave, 21",Udine,606,Udine,Udine,93.05.0
2659,cf_02410240242,G.I. INDUSTRIAL HOLDING SPA,UDINE,"VIA POSCOLLE, 57",Udine,606,Udine,Udine,74.50.1
3342,cf_12053590159,BOUVARD ITALIA S.P.A.,UDINE,VIALE UNGHERIA 44A,Udine,606,Udine,Udine,-200
2946,cf_02717210302,ZANUTTA SPA,UDINE,VIALE TRICESIMO 200,Udine,606,Udine,Udine,46.73.29
1937,cf_01412210302,SIMEON SRL,UDINE,"VIA MARANGONI, 34",Udine,606,Udine,Udine,74.50.1
1038,cf_00826770059,PAM PANORAMA SPA,UDINE,VIA PORTA NUOVA 5,Udine,606,Udine,Udine,74.50.1
3100,cf_03335340166,EUROSERVICE GROUP SOCIETA' COOPERATIVA,UDINE,"Via Del Gelso, 44",Udine,606,Udine,Udine,78.10.00
53,cf_00052160314,SBE-VARVIT S.P.A.,UDINE,Viale Venezia 22,Udine,606,Udine,Udine,74.50.1
3151,cf_04015870969,PILOSIO SPA,UDINE,"Via Piave, 21",Udine,606,Udine,Udine,93.05.0
2259,cf_01734680307,NORD GROUP SPA,UDINE,"VIA CESARE BATTISTI, 19",Udine,606,Udine,Udine,74.50.2
3603,cf_94015330304,CENTRO CARITAS DELL'ARCIDIOCESI DI UDINE,UDINE,VIA RONCHI 2,Udine,606,Udine,Udine,94.99.90
841,cf_00626670301,AUTOTRASPORTI CHIARCOSSO SRL,UDINE,"VIA ODERZO, 22/1",Udine,606,Udine,Udine,49.41.00
3292,cf_09971080156,DIPHARMA FRANCIS SRL,UDINE,"Via Piave, 21",Udine,606,Udine,Udine,93.05.0
3437,cf_80014550307,UNIVERSITA' DEGLI STUDI DI UDINE,UDINE,VIA DELLE SCIENZE 206,Udine,606,Udine,Udine,85.42.00
3436,cf_80014550307,UNIVERSITA' DEGLI STUDI DI UDINE,UDINE,"VIA DEL COTONIFICIO, 108",Udine,606,Udine,Udine,85.42.00
1695,cf_01220590937,COOPERATIVA ITACA  ONLUS,UDINE,UDINE,Udine,606,Udine,Udine,88.10.00
830,cf_00601820301,GLP  SRL,UDINE,Via Castellana 50,Udine,606,Udine,Udine,74.50.1
